,index,label,area,time,v,rep,condition,id
16709,9,10,475,14,10,2,3.5 Hypoxia,10_10_2
16710,10,11,770,14,10,2,3.5 Hypoxia,11_10_2
16711,0,1,660,15,10,2,3.5 Hypoxia,1_10_2
16712,1,2,547,15,10,2,3.5 Hypoxia,2_10_2
16713,2,3,880,15,10,2,3.5 Hypoxia,3_10_2
16714,3,4,496,15,10,2,3.5 Hypoxia,4_10_2
16715,4,5,468,15,10,2,3.5 Hypoxia,5_10_2
16716,5,6,921,15,10,2,3.5 Hypoxia,6_10_2
16717,6,7,479,15,10,2,3.5 Hypoxia,7_10_2
16718,7,8,589,15,10,2,3.5 Hypoxia,8_10_2
16719,8,9,552,15,10,2,3.5 Hypoxia,9_10_2
16720,9,10,485,15,10,2,3.5 Hypoxia,10_10_2
16721,10,11,782,15,10,2,3.5 Hypoxia,11_10_2
16722,0,1,653,16,10,2,3.5 Hypoxia,1_10_2
16723,1,2,560,16,10,2,3.5 Hypoxia,2_10_2
16724,2,3,879,16,10,2,3.5 Hypoxia,3_10_2
16725,3,4,496,16,10,2,3.5 Hypoxia,4_10_2
16726,4,5,468,16,10,2,3.5 Hypoxia,5_10_2
16727,5,6,920,16,10,2,3.5 Hypoxia,6_10_2
16728,6,7,480,16,10,2,3.5 Hypoxia,7_10_2
16729,7,8,584,16,10,2,3.5 Hypoxia,8_10_2
16730,8,9,555,16,10,2,3.5 Hypoxia,9_10_2
16731,9,10,470,16,10,2,3.5 Hypoxia,10_10_2
16732,10,11,788,16,10,2,3.5 Hypoxia,11_10_2
16733,0,1,656,17,10,2,3.5 Hypoxia,1_10_2
16734,1,2,537,17,10,2,3.5 Hypoxia,2_10_2
16735,2,3,892,17,10,2,3.5 Hypoxia,3_10_2
16736,3,4,499,17,10,2,3.5 Hypoxia,4_10_2
16737,4,5,474,17,10,2,3.5 Hypoxia,5_10_2
16738,5,6,938,17,10,2,3.5 Hypoxia,6_10_2
16739,6,7,485,17,10,2,3.5 Hypoxia,7_10_2
16740,7,8,602,17,10,2,3.5 Hypoxia,8_10_2
16741,8,9,556,17,10,2,3.5 Hypoxia,9_10_2
16742,9,10,502,17,10,2,3.5 Hypoxia,10_10_2
16743,10,11,790,17,10,2,3.5 Hypoxia,11_10_2
16744,0,1,658,18,10,2,3.5 Hypoxia,1_10_2
16745,1,2,564,18,10,2,3.5 Hypoxia,2_10_2
16746,2,3,896,18,10,2,3.5 Hypoxia,3_10_2
16747,3,4,500,18,10,2,3.5 Hypoxia,4_10_2
16748,4,5,471,18,10,2,3.5 Hypoxia,5_10_2
16749,5,6,932,18,10,2,3.5 Hypoxia,6_10_2
16750,6,7,480,18,10,2,3.5 Hypoxia,7_10_2
16751,7,8,602,18,10,2,3.5 Hypoxia,8_10_2
16752,8,9,567,18,10,2,3.5 Hypoxia,9_10_2
16753,9,10,493,18,10,2,3.5 Hypoxia,10_10_2
16754,10,11,796,18,10,2,3.5 Hypoxia,11_10_2
16755,0,1,660,19,10,2,3.5 Hypoxia,1_10_2
16756,1,2,553,19,10,2,3.5 Hypoxia,2_10_2
16757,2,3,893,19,10,2,3.5 Hypoxia,3_10_2
16758,3,4,495,19,10,2,3.5 Hypoxia,4_10_2
16759,4,5,478,19,10,2,3.5 Hypoxia,5_10_2
16760,5,6,921,19,10,2,3.5 Hypoxia,6_10_2
16761,6,7,478,19,10,2,3.5 Hypoxia,7_10_2
16762,7,8,594,19,10,2,3.5 Hypoxia,8_10_2
16763,8,9,565,19,10,2,3.5 Hypoxia,9_10_2
16764,9,10,476,19,10,2,3.5 Hypoxia,10_10_2
16765,10,11,797,19,10,2,3.5 Hypoxia,11_10_2
16766,0,1,641,20,10,2,3.5 Hypoxia,1_10_2
16767,1,2,555,20,10,2,3.5 Hypoxia,2_10_2
16768,2,3,870,20,10,2,3.5 Hypoxia,3_10_2
16769,3,4,484,20,10,2,3.5 Hypoxia,4_10_2
16770,4,5,458,20,10,2,3.5 Hypoxia,5_10_2
16771,5,6,924,20,10,2,3.5 Hypoxia,6_10_2
16772,6,7,460,20,10,2,3.5 Hypoxia,7_10_2
16773,7,8,588,20,10,2,3.5 Hypoxia,8_10_2
16774,8,9,554,20,10,2,3.5 Hypoxia,9_10_2
16775,9,10,482,20,10,2,3.5 Hypoxia,10_10_2
16776,10,11,792,20,10,2,3.5 Hypoxia,11_10_2
16777,0,1,671,21,10,2,3.5 Hypoxia,1_10_2
16778,1,2,546,21,10,2,3.5 Hypoxia,2_10_2
16779,2,3,900,21,10,2,3.5 Hypoxia,3_10_2
16780,3,4,498,21,10,2,3.5 Hypoxia,4_10_2
16781,4,5,471,21,10,2,3.5 Hypoxia,5_10_2
16782,5,6,940,21,10,2,3.5 Hypoxia,6_10_2
16783,6,7,481,21,10,2,3.5 Hypoxia,7_10_2
16784,7,8,596,21,10,2,3.5 Hypoxia,8_10_2
16785,8,9,563,21,10,2,3.5 Hypoxia,9_10_2
16786,9,10,477,21,10,2,3.5 Hypoxia,10_10_2
16787,10,11,797,21,10,2,3.5 Hypoxia,11_10_2
16788,0,1,671,22,10,2,3.5 Hypoxia,1_10_2
16789,1,2,564,22,10,2,3.5 Hypoxia,2_10_2
16790,2,3,907,22,10,2,3.5 Hypoxia,3_10_2
16791,3,4,496,22,10,2,3.5 Hypoxia,4_10_2
16792,4,5,485,22,10,2,3.5 Hypoxia,5_10_2
16793,5,6,949,22,10,2,3.5 Hypoxia,6_10_2
16794,6,7,480,22,10,2,3.5 Hypoxia,7_10_2
16795,7,8,604,22,10,2,3.5 Hypoxia,8_10_2
16796,8,9,575,22,10,2,3.5 Hypoxia,9_10_2
16797,9,10,486,22,10,2,3.5 Hypoxia,10_10_2
16798,10,11,813,22,10,2,3.5 Hypoxia,11_10_2
16799,0,1,653,23,10,2,3.5 Hypoxia,1_10_2
16800,1,2,549,23,10,2,3.5 Hypoxia,2_10_2
16801,2,3,880,23,10,2,3.5 Hypoxia,3_10_2
16802,3,4,490,23,10,2,3.5 Hypoxia,4_10_2
16803,4,5,470,23,10,2,3.5 Hypoxia,5_10_2
16804,5,6,939,23,10,2,3.5 Hypoxia,6_10_2
16805,6,7,462,23,10,2,3.5 Hypoxia,7_10_2
16806,7,8,597,23,10,2,3.5 Hypoxia,8_10_2
16807,8,9,545,23,10,2,3.5 Hypoxia,9_10_2
16808,9,10,480,23,10,2,3.5 Hypoxia,10_10_2
16809,10,11,800,23,10,2,3.5 Hypoxia,11_10_2
16810,0,1,646,24,10,2,3.5 Hypoxia,1_10_2
16811,1,2,517,24,10,2,3.5 Hypoxia,2_10_2
16812,2,3,875,24,10,2,3.5 Hypoxia,3_10_2
16813,3,4,487,24,10,2,3.5 Hypoxia,4_10_2
16814,4,5,459,24,10,2,3.5 Hypoxia,5_10_2
16815,5,6,922,24,10,2,3.5 Hypoxia,6_10_2
16816,6,7,465,24,10,2,3.5 Hypoxia,7_10_2
16817,7,8,585,24,10,2,3.5 Hypoxia,8_10_2
16818,8,9,552,24,10,2,3.5 Hypoxia,9_10_2
16819,9,10,479,24,10,2,3.5 Hypoxia,10_10_2
16820,10,11,792,24,10,2,3.5 Hypoxia,11_10_2
16821,0,1,668,25,10,2,3.5 Hypoxia,1_10_2
16822,1,2,549,25,10,2,3.5 Hypoxia,2_10_2
16823,2,3,899,25,10,2,3.5 Hypoxia,3_10_2
16824,3,4,505,25,10,2,3.5 Hypoxia,4_10_2
16825,4,5,484,25,10,2,3.5 Hypoxia,5_10_2
16826,5,6,951,25,10,2,3.5 Hypoxia,6_10_2
16827,6,7,489,25,10,2,3.5 Hypoxia,7_10_2
16828,7,8,606,25,10,2,3.5 Hypoxia,8_10_2
16829,8,9,580,25,10,2,3.5 Hypoxia,9_10_2
16830,9,10,483,25,10,2,3.5 Hypoxia,10_10_2
16831,10,11,811,25,10,2,3.5 Hypoxia,11_10_2
16832,0,1,673,26,10,2,3.5 Hypoxia,1_10_2
16833,1,2,559,26,10,2,3.5 Hypoxia,2_10_2
16834,2,3,913,26,10,2,3.5 Hypoxia,3_10_2
16835,3,4,501,26,10,2,3.5 Hypoxia,4_10_2
16836,4,5,477,26,10,2,3.5 Hypoxia,5_10_2
16837,5,6,941,26,10,2,3.5 Hypoxia,6_10_2
16838,6,7,485,26,10,2,3.5 Hypoxia,7_10_2
16839,7,8,613,26,10,2,3.5 Hypoxia,8_10_2
16840,8,9,576,26,10,2,3.5 Hypoxia,9_10_2
16841,9,10,477,26,10,2,3.5 Hypoxia,10_10_2
16842,10,11,816,26,10,2,3.5 Hypoxia,11_10_2
16843,0,1,682,27,10,2,3.5 Hypoxia,1_10_2
16844,1,2,539,27,10,2,3.5 Hypoxia,2_10_2
16845,2,3,900,27,10,2,3.5 Hypoxia,3_10_2
16846,3,4,498,27,10,2,3.5 Hypoxia,4_10_2
16847,4,5,480,27,10,2,3.5 Hypoxia,5_10_2
16848,5,6,954,27,10,2,3.5 Hypoxia,6_10_2
16849,6,7,488,27,10,2,3.5 Hypoxia,7_10_2
16850,7,8,609,27,10,2,3.5 Hypoxia,8_10_2
16851,8,9,565,27,10,2,3.5 Hypoxia,9_10_2
16852,9,10,481,27,10,2,3.5 Hypoxia,10_10_2
16853,10,11,822,27,10,2,3.5 Hypoxia,11_10_2
16854,0,1,679,28,10,2,3.5 Hypoxia,1_10_2
16855,1,2,548,28,10,2,3.5 Hypoxia,2_10_2
16856,2,3,916,28,10,2,3.5 Hypoxia,3_10_2
16857,3,4,497,28,10,2,3.5 Hypoxia,4_10_2
16858,4,5,478,28,10,2,3.5 Hypoxia,5_10_2
16859,5,6,961,28,10,2,3.5 Hypoxia,6_10_2
16860,6,7,486,28,10,2,3.5 Hypoxia,7_10_2
16861,7,8,605,28,10,2,3.5 Hypoxia,8_10_2
16862,8,9,581,28,10,2,3.5 Hypoxia,9_10_2
16863,9,10,495,28,10,2,3.5 Hypoxia,10_10_2
16864,10,11,817,28,10,2,3.5 Hypoxia,11_10_2
16865,0,1,663,29,10,2,3.5 Hypoxia,1_10_2
16866,1,2,530,29,10,2,3.5 Hypoxia,2_10_2
16867,2,3,906,29,10,2,3.5 Hypoxia,3_10_2
16868,3,4,500,29,10,2,3.5 Hypoxia,4_10_2
16869,4,5,487,29,10,2,3.5 Hypoxia,5_10_2
16870,5,6,962,29,10,2,3.5 Hypoxia,6_10_2
16871,6,7,491,29,10,2,3.5 Hypoxia,7_10_2
16872,7,8,610,29,10,2,3.5 Hypoxia,8_10_2
16873,8,9,578,29,10,2,3.5 Hypoxia,9_10_2
16874,9,10,485,29,10,2,3.5 Hypoxia,10_10_2
16875,10,11,820,29,10,2,3.5 Hypoxia,11_10_2
16876,0,1,669,30,10,2,3.5 Hypoxia,1_10_2
16877,1,2,540,30,10,2,3.5 Hypoxia,2_10_2
16878,2,3,906,30,10,2,3.5 Hypoxia,3_10_2
16879,3,4,502,30,10,2,3.5 Hypoxia,4_10_2
16880,4,5,488,30,10,2,3.5 Hypoxia,5_10_2
16881,5,6,966,30,10,2,3.5 Hypoxia,6_10_2
16882,6,7,482,30,10,2,3.5 Hypoxia,7_10_2
16883,7,8,602,30,10,2,3.5 Hypoxia,8_10_2
16884,8,9,582,30,10,2,3.5 Hypoxia,9_10_2
16885,9,10,468,30,10,2,3.5 Hypoxia,10_10_2
16886,10,11,810,30,10,2,3.5 Hypoxia,11_10_2
16887,0,1,658,31,10,2,3.5 Hypoxia,1_10_2
16888,1,2,488,31,10,2,3.5 Hypoxia,2_10_2
16889,2,3,893,31,10,2,3.5 Hypoxia,3_10_2
16890,3,4,484,31,10,2,3.5 Hypoxia,4_10_2
16891,4,5,473,31,10,2,3.5 Hypoxia,5_10_2
16892,5,6,946,31,10,2,3.5 Hypoxia,6_10_2
16893,6,7,461,31,10,2,3.5 Hypoxia,7_10_2
16894,7,8,595,31,10,2,3.5 Hypoxia,8_10_2
16895,8,9,571,31,10,2,3.5 Hypoxia,9_10_2
16896,9,10,477,31,10,2,3.5 Hypoxia,10_10_2
16897,10,11,818,31,10,2,3.5 Hypoxia,11_10_2
16898,0,1,679,32,10,2,3.5 Hypoxia,1_10_2
16899,1,2,521,32,10,2,3.5 Hypoxia,2_10_2
16900,2,3,935,32,10,2,3.5 Hypoxia,3_10_2
16901,3,4,501,32,10,2,3.5 Hypoxia,4_10_2
16902,4,5,498,32,10,2,3.5 Hypoxia,5_10_2
16903,5,6,996,32,10,2,3.5 Hypoxia,6_10_2
16904,6,7,498,32,10,2,3.5 Hypoxia,7_10_2
16905,7,8,612,32,10,2,3.5 Hypoxia,8_10_2
16906,8,9,579,32,10,2,3.5 Hypoxia,9_10_2
16907,9,10,491,32,10,2,3.5 Hypoxia,10_10_2
16908,10,11,843,32,10,2,3.5 Hypoxia,11_10_2
16909,0,1,663,33,10,2,3.5 Hypoxia,1_10_2
16910,1,2,525,33,10,2,3.5 Hypoxia,2_10_2
16911,2,3,928,33,10,2,3.5 Hypoxia,3_10_2
16912,3,4,495,33,10,2,3.5 Hypoxia,4_10_2
16913,4,5,483,33,10,2,3.5 Hypoxia,5_10_2
16914,5,6,993,33,10,2,3.5 Hypoxia,6_10_2
16915,6,7,480,33,10,2,3.5 Hypoxia,7_10_2
16916,7,8,614,33,10,2,3.5 Hypoxia,8_10_2
16917,8,9,578,33,10,2,3.5 Hypoxia,9_10_2
16918,9,10,486,33,10,2,3.5 Hypoxia,10_10_2
16919,10,11,839,33,10,2,3.5 Hypoxia,11_10_2
16920,0,1,677,34,10,2,3.5 Hypoxia,1_10_2
16921,1,2,521,34,10,2,3.5 Hypoxia,2_10_2
16922,2,3,958,34,10,2,3.5 Hypoxia,3_10_2
16923,3,4,510,34,10,2,3.5 Hypoxia,4_10_2
16924,4,5,498,34,10,2,3.5 Hypoxia,5_10_2
16925,5,6,1028,34,10,2,3.5 Hypoxia,6_10_2
16926,6,7,503,34,10,2,3.5 Hypoxia,7_10_2
16927,7,8,631,34,10,2,3.5 Hypoxia,8_10_2
16928,8,9,577,34,10,2,3.5 Hypoxia,9_10_2
16929,9,10,505,34,10,2,3.5 Hypoxia,10_10_2
16930,10,11,870,34,10,2,3.5 Hypoxia,11_10_2
16931,0,1,684,35,10,2,3.5 Hypoxia,1_10_2
16932,1,2,490,35,10,2,3.5 Hypoxia,2_10_2
16933,2,3,958,35,10,2,3.5 Hypoxia,3_10_2
16934,3,4,506,35,10,2,3.5 Hypoxia,4_10_2
16935,4,5,497,35,10,2,3.5 Hypoxia,5_10_2
16936,5,6,1037,35,10,2,3.5 Hypoxia,6_10_2
16937,6,7,498,35,10,2,3.5 Hypoxia,7_10_2
16938,7,8,630,35,10,2,3.5 Hypoxia,8_10_2
16939,8,9,590,35,10,2,3.5 Hypoxia,9_10_2
16940,9,10,508,35,10,2,3.5 Hypoxia,10_10_2
16941,10,11,896,35,10,2,3.5 Hypoxia,11_10_2
16942,0,1,694,36,10,2,3.5 Hypoxia,1_10_2
16943,1,2,455,36,10,2,3.5 Hypoxia,2_10_2
16944,2,3,973,36,10,2,3.5 Hypoxia,3_10_2
16945,3,4,515,36,10,2,3.5 Hypoxia,4_10_2
16946,4,5,497,36,10,2,3.5 Hypoxia,5_10_2
16947,5,6,1044,36,10,2,3.5 Hypoxia,6_10_2
16948,6,7,509,36,10,2,3.5 Hypoxia,7_10_2
16949,7,8,632,36,10,2,3.5 Hypoxia,8_10_2
16950,8,9,584,36,10,2,3.5 Hypoxia,9_10_2
16951,9,10,532,36,10,2,3.5 Hypoxia,10_10_2
16952,10,11,921,36,10,2,3.5 Hypoxia,11_10_2
16953,0,1,686,37,10,2,3.5 Hypoxia,1_10_2
16954,1,2,463,37,10,2,3.5 Hypoxia,2_10_2
16955,2,3,964,37,10,2,3.5 Hypoxia,3_10_2
16956,3,4,509,37,10,2,3.5 Hypoxia,4_10_2
16957,4,5,507,37,10,2,3.5 Hypoxia,5_10_2
16958,5,6,1076,37,10,2,3.5 Hypoxia,6_10_2
16959,6,7,498,37,10,2,3.5 Hypoxia,7_10_2
16960,7,8,635,37,10,2,3.5 Hypoxia,8_10_2
16961,8,9,565,37,10,2,3.5 Hypoxia,9_10_2
16962,9,10,534,37,10,2,3.5 Hypoxia,10_10_2
16963,10,11,952,37,10,2,3.5 Hypoxia,11_10_2
16964,0,1,690,38,10,2,3.5 Hypoxia,1_10_2
16965,1,2,431,38,10,2,3.5 Hypoxia,2_10_2
16966,2,3,1031,38,10,2,3.5 Hypoxia,3_10_2
16967,3,4,516,38,10,2,3.5 Hypoxia,4_10_2
16968,4,5,511,38,10,2,3.5 Hypoxia,5_10_2
16969,5,6,1080,38,10,2,3.5 Hypoxia,6_10_2
16970,6,7,514,38,10,2,3.5 Hypoxia,7_10_2
16971,7,8,645,38,10,2,3.5 Hypoxia,8_10_2
16972,8,9,572,38,10,2,3.5 Hypoxia,9_10_2
16973,9,10,544,38,10,2,3.5 Hypoxia,10_10_2
16974,10,11,988,38,10,2,3.5 Hypoxia,11_10_2
16975,0,1,686,39,10,2,3.5 Hypoxia,1_10_2
16976,1,2,441,39,10,2,3.5 Hypoxia,2_10_2
16977,2,3,1033,39,10,2,3.5 Hypoxia,3_10_2
16978,3,4,517,39,10,2,3.5 Hypoxia,4_10_2
16979,4,5,515,39,10,2,3.5 Hypoxia,5_10_2
16980,5,6,1101,39,10,2,3.5 Hypoxia,6_10_2
16981,6,7,497,39,10,2,3.5 Hypoxia,7_10_2
16982,7,8,658,39,10,2,3.5 Hypoxia,8_10_2
16983,8,9,568,39,10,2,3.5 Hypoxia,9_10_2
16984,9,10,572,39,10,2,3.5 Hypoxia,10_10_2
16985,10,11,1045,39,10,2,3.5 Hypoxia,11_10_2
16986,0,1,692,40,10,2,3.5 Hypoxia,1_10_2
16987,1,2,506,40,10,2,3.5 Hypoxia,2_10_2
16988,2,3,1133,40,10,2,3.5 Hypoxia,3_10_2
16989,3,4,535,40,10,2,3.5 Hypoxia,4_10_2
16990,4,5,526,40,10,2,3.5 Hypoxia,5_10_2
16991,5,6,1115,40,10,2,3.5 Hypoxia,6_10_2
16992,6,7,504,40,10,2,3.5 Hypoxia,7_10_2
16993,7,8,665,40,10,2,3.5 Hypoxia,8_10_2
16994,8,9,583,40,10,2,3.5 Hypoxia,9_10_2
16995,9,10,574,40,10,2,3.5 Hypoxia,10_10_2
16996,10,11,1094,40,10,2,3.5 Hypoxia,11_10_2
16997,0,1,698,41,10,2,3.5 Hypoxia,1_10_2
16998,1,2,425,41,10,2,3.5 Hypoxia,2_10_2
16999,2,3,1206,41,10,2,3.5 Hypoxia,3_10_2
17000,3,4,552,41,10,2,3.5 Hypoxia,4_10_2
17001,4,5,550,41,10,2,3.5 Hypoxia,5_10_2
17002,5,6,1129,41,10,2,3.5 Hypoxia,6_10_2
17003,6,7,515,41,10,2,3.5 Hypoxia,7_10_2
17004,7,8,666,41,10,2,3.5 Hypoxia,8_10_2
17005,8,9,586,41,10,2,3.5 Hypoxia,9_10_2
17006,9,10,595,41,10,2,3.5 Hypoxia,10_10_2
17007,10,11,1163,41,10,2,3.5 Hypoxia,11_10_2
17008,0,1,705,42,10,2,3.5 Hypoxia,1_10_2
17009,1,2,389,42,10,2,3.5 Hypoxia,2_10_2
17010,2,3,1253,42,10,2,3.5 Hypoxia,3_10_2
17011,3,4,561,42,10,2,3.5 Hypoxia,4_10_2
17012,4,5,551,42,10,2,3.5 Hypoxia,5_10_2
17013,5,6,1177,42,10,2,3.5 Hypoxia,6_10_2
17014,6,7,514,42,10,2,3.5 Hypoxia,7_10_2
17015,7,8,689,42,10,2,3.5 Hypoxia,8_10_2
17016,8,9,571,42,10,2,3.5 Hypoxia,9_10_2
17017,9,10,627,42,10,2,3.5 Hypoxia,10_10_2
17018,10,11,1222,42,10,2,3.5 Hypoxia,11_10_2
17019,0,1,675,43,10,2,3.5 Hypoxia,1_10_2
17020,1,3,1280,43,10,2,3.5 Hypoxia,3_10_2
17021,2,4,559,43,10,2,3.5 Hypoxia,4_10_2
17022,3,5,566,43,10,2,3.5 Hypoxia,5_10_2
17023,4,6,1213,43,10,2,3.5 Hypoxia,6_10_2
17024,5,7,497,43,10,2,3.5 Hypoxia,7_10_2
17025,6,8,703,43,10,2,3.5 Hypoxia,8_10_2
17026,7,9,556,43,10,2,3.5 Hypoxia,9_10_2
17027,8,10,644,43,10,2,3.5 Hypoxia,10_10_2
17028,9,11,1307,43,10,2,3.5 Hypoxia,11_10_2
17029,0,1,695,44,10,2,3.5 Hypoxia,1_10_2
17030,1,3,1396,44,10,2,3.5 Hypoxia,3_10_2
17031,2,4,580,44,10,2,3.5 Hypoxia,4_10_2
17032,3,5,603,44,10,2,3.5 Hypoxia,5_10_2
17033,4,6,1259,44,10,2,3.5 Hypoxia,6_10_2
17034,5,7,521,44,10,2,3.5 Hypoxia,7_10_2
17035,6,8,722,44,10,2,3.5 Hypoxia,8_10_2
17036,7,9,559,44,10,2,3.5 Hypoxia,9_10_2
17037,8,10,659,44,10,2,3.5 Hypoxia,10_10_2
17038,9,11,1401,44,10,2,3.5 Hypoxia,11_10_2
17039,0,1,701,45,10,2,3.5 Hypoxia,1_10_2
17040,1,3,1488,45,10,2,3.5 Hypoxia,3_10_2
17041,2,4,596,45,10,2,3.5 Hypoxia,4_10_2
17042,3,5,614,45,10,2,3.5 Hypoxia,5_10_2
17043,4,6,1293,45,10,2,3.5 Hypoxia,6_10_2
17044,5,7,531,45,10,2,3.5 Hypoxia,7_10_2
17045,6,8,748,45,10,2,3.5 Hypoxia,8_10_2
17046,7,9,550,45,10,2,3.5 Hypoxia,9_10_2
17047,8,10,702,45,10,2,3.5 Hypoxia,10_10_2
17048,9,11,1498,45,10,2,3.5 Hypoxia,11_10_2
17049,0,1,695,46,10,2,3.5 Hypoxia,1_10_2
17050,1,3,1548,46,10,2,3.5 Hypoxia,3_10_2
17051,2,4,611,46,10,2,3.5 Hypoxia,4_10_2
17052,3,5,634,46,10,2,3.5 Hypoxia,5_10_2
17053,4,6,1342,46,10,2,3.5 Hypoxia,6_10_2
17054,5,7,526,46,10,2,3.5 Hypoxia,7_10_2
17055,6,8,766,46,10,2,3.5 Hypoxia,8_10_2
17056,7,9,549,46,10,2,3.5 Hypoxia,9_10_2
17057,8,10,743,46,10,2,3.5 Hypoxia,10_10_2
17058,9,11,1615,46,10,2,3.5 Hypoxia,11_10_2
17059,0,1,693,47,10,2,3.5 Hypoxia,1_10_2
17060,1,3,1659,47,10,2,3.5 Hypoxia,3_10_2
17061,2,4,638,47,10,2,3.5 Hypoxia,4_10_2
17062,3,5,666,47,10,2,3.5 Hypoxia,5_10_2
17063,4,6,1425,47,10,2,3.5 Hypoxia,6_10_2
17064,5,7,556,47,10,2,3.5 Hypoxia,7_10_2
17065,6,8,831,47,10,2,3.5 Hypoxia,8_10_2
17066,7,9,563,47,10,2,3.5 Hypoxia,9_10_2
17067,8,10,820,47,10,2,3.5 Hypoxia,10_10_2
17068,9,11,1881,47,10,2,3.5 Hypoxia,11_10_2
17069,0,1,703,48,10,2,3.5 Hypoxia,1_10_2
17070,1,3,1780,48,10,2,3.5 Hypoxia,3_10_2
17071,2,4,672,48,10,2,3.5 Hypoxia,4_10_2
17072,3,5,695,48,10,2,3.5 Hypoxia,5_10_2
17073,4,6,1504,48,10,2,3.5 Hypoxia,6_10_2
17074,5,7,568,48,10,2,3.5 Hypoxia,7_10_2
17075,6,8,877,48,10,2,3.5 Hypoxia,8_10_2
17076,7,9,557,48,10,2,3.5 Hypoxia,9_10_2
17077,8,10,852,48,10,2,3.5 Hypoxia,10_10_2
17078,9,11,2048,48,10,2,3.5 Hypoxia,11_10_2
17079,0,1,699,49,10,2,3.5 Hypoxia,1_10_2
17080,1,3,1893,49,10,2,3.5 Hypoxia,3_10_2
17081,2,4,693,49,10,2,3.5 Hypoxia,4_10_2
17082,3,5,732,49,10,2,3.5 Hypoxia,5_10_2
17083,4,6,1605,49,10,2,3.5 Hypoxia,6_10_2
17084,5,7,587,49,10,2,3.5 Hypoxia,7_10_2
17085,6,8,924,49,10,2,3.5 Hypoxia,8_10_2
17086,7,9,530,49,10,2,3.5 Hypoxia,9_10_2
17087,8,10,917,49,10,2,3.5 Hypoxia,10_10_2
17088,9,11,2222,49,10,2,3.5 Hypoxia,11_10_2
17089,0,1,707,50,10,2,3.5 Hypoxia,1_10_2
17090,1,3,2043,50,10,2,3.5 Hypoxia,3_10_2
17091,2,4,722,50,10,2,3.5 Hypoxia,4_10_2
17092,3,5,769,50,10,2,3.5 Hypoxia,5_10_2
17093,4,6,1703,50,10,2,3.5 Hypoxia,6_10_2
17094,5,7,604,50,10,2,3.5 Hypoxia,7_10_2
17095,6,8,979,50,10,2,3.5 Hypoxia,8_10_2
17096,7,9,534,50,10,2,3.5 Hypoxia,9_10_2
17097,8,10,996,50,10,2,3.5 Hypoxia,10_10_2
17098,9,11,2366,50,10,2,3.5 Hypoxia,11_10_2
17099,0,1,708,51,10,2,3.5 Hypoxia,1_10_2
17100,1,3,2150,51,10,2,3.5 Hypoxia,3_10_2
17101,2,4,745,51,10,2,3.5 Hypoxia,4_10_2
17102,3,5,811,51,10,2,3.5 Hypoxia,5_10_2
17103,4,6,1768,51,10,2,3.5 Hypoxia,6_10_2
17104,5,7,608,51,10,2,3.5 Hypoxia,7_10_2
17105,6,8,1013,51,10,2,3.5 Hypoxia,8_10_2
17106,7,9,532,51,10,2,3.5 Hypoxia,9_10_2
17107,8,10,1022,51,10,2,3.5 Hypoxia,10_10_2
17108,9,11,2480,51,10,2,3.5 Hypoxia,11_10_2
17109,0,1,709,52,10,2,3.5 Hypoxia,1_10_2
17110,1,3,2304,52,10,2,3.5 Hypoxia,3_10_2
17111,2,4,785,52,10,2,3.5 Hypoxia,4_10_2
17112,3,5,828,52,10,2,3.5 Hypoxia,5_10_2
17113,4,6,1883,52,10,2,3.5 Hypoxia,6_10_2
17114,5,7,622,52,10,2,3.5 Hypoxia,7_10_2
17115,6,8,1088,52,10,2,3.5 Hypoxia,8_10_2
17116,7,9,542,52,10,2,3.5 Hypoxia,9_10_2
17117,8,10,1076,52,10,2,3.5 Hypoxia,10_10_2
17118,9,11,2651,52,10,2,3.5 Hypoxia,11_10_2
17119,0,1,710,53,10,2,3.5 Hypoxia,1_10_2
17120,1,3,2425,53,10,2,3.5 Hypoxia,3_10_2
17121,2,4,822,53,10,2,3.5 Hypoxia,4_10_2
17122,3,5,903,53,10,2,3.5 Hypoxia,5_10_2
17123,4,6,2001,53,10,2,3.5 Hypoxia,6_10_2
17124,5,7,659,53,10,2,3.5 Hypoxia,7_10_2
17125,6,8,1166,53,10,2,3.5 Hypoxia,8_10_2
17126,7,9,545,53,10,2,3.5 Hypoxia,9_10_2
17127,8,10,1193,53,10,2,3.5 Hypoxia,10_10_2
17128,9,11,2865,53,10,2,3.5 Hypoxia,11_10_2
17129,0,1,720,54,10,2,3.5 Hypoxia,1_10_2
17130,1,3,2572,54,10,2,3.5 Hypoxia,3_10_2
17131,2,4,858,54,10,2,3.5 Hypoxia,4_10_2
17132,3,5,949,54,10,2,3.5 Hypoxia,5_10_2
17133,4,6,2110,54,10,2,3.5 Hypoxia,6_10_2
17134,5,7,688,54,10,2,3.5 Hypoxia,7_10_2
17135,6,8,1237,54,10,2,3.5 Hypoxia,8_10_2
17136,7,9,557,54,10,2,3.5 Hypoxia,9_10_2
17137,8,10,1288,54,10,2,3.5 Hypoxia,10_10_2
17138,9,11,3047,54,10,2,3.5 Hypoxia,11_10_2
17139,0,1,714,55,10,2,3.5 Hypoxia,1_10_2
17140,1,3,2751,55,10,2,3.5 Hypoxia,3_10_2
17141,2,4,899,55,10,2,3.5 Hypoxia,4_10_2
17142,3,5,1005,55,10,2,3.5 Hypoxia,5_10_2
